Station Name,Latitude,Longitude,Elevation,Year,Month,Day,Dew Point,
Becker,45.34399,-93.85014,942,2023,1,1,23.044,
Becker,45.34399,-93.85014,942,2023,1,2,20.163,
Becker,45.34399,-93.85014,942,2023,1,3,21.747,
Becker,45.34399,-93.85014,942,2023,1,4,27.284,
Becker,45.34399,-93.85014,942,2023,1,5,17.137,
Becker,45.34399,-93.85014,942,2023,1,6,-1.081,
Becker,45.34399,-93.85014,942,2023,1,7,-0.314,
Becker,45.34399,-93.85014,942,2023,1,8,3.634,
Becker,45.34399,-93.85014,942,2023,1,9,11.138,
Becker,45.34399,-93.85014,942,2023,1,10,26.01,
Becker,45.34399,-93.85014,942,2023,1,11,27.456,
Becker,45.34399,-93.85014,942,2023,1,12,15.397,
Becker,45.34399,-93.85014,942,2023,1,13,11.501,
Becker,45.34399,-93.85014,942,2023,1,14,16.998,
Becker,45.34399,-93.85014,942,2023,1,15,26.461,
Becker,45.34399,-93.85014,942,2023,1,16,31.783,
Becker,45.34399,-93.85014,942,2023,1,17,30.063,
Becker,45.34399,-93.85014,942,2023,1,18,26.083,
Becker,45.34399,-93.85014,942,2023,1,19,25.987,
Becker,45.34399,-93.85014,942,2023,1,20,18.558,
Becker,45.34399,-93.85014,942,2023,1,21,17.777,
Becker,45.34399,-93.85014,942,2023,1,22,15.24,
Becker,45.34399,-93.85014,942,2023,1,23,18.231,
Becker,45.34399,-93.85014,942,2023,1,24,17.571,
Becker,45.34399,-93.85014,942,2023,1,25,17.184,
Becker,45.34399,-93.85014,942,2023,1,26,2.598,
Becker,45.34399,-93.85014,942,2023,1,27,11.448,
Becker,45.34399,-93.85014,942,2023,1,28,-8.281,
Becker,45.34399,-93.85014,942,2023,1,29,-11.834,
Becker,45.34399,-93.85014,942,2023,1,30,-16.616,
Becker,45.34399,-93.85014,942,2023,1,31,-11.938,
Becker,45.34399,-93.85014,942,2023,2,1,-2.908,
Becker,45.34399,-93.85014,942,2023,2,2,-6.995,
Becker,45.34399,-93.85014,942,2023,2,3,-18.247,
Becker,45.34399,-93.85014,942,2023,2,4,5.336,
Becker,45.34399,-93.85014,942,2023,2,5,13.352,
Becker,45.34399,-93.85014,942,2023,2,6,22.04,
Becker,45.34399,-93.85014,942,2023,2,7,22.733,
Becker,45.34399,-93.85014,942,2023,2,8,23.326,
Becker,45.34399,-93.85014,942,2023,2,9,17.583,
Becker,45.34399,-93.85014,942,2023,2,10,6.902,
Becker,45.34399,-93.85014,942,2023,2,11,20.421,
Becker,45.34399,-93.85014,942,2023,2,12,20.655,
Becker,45.34399,-93.85014,942,2023,2,13,23.282,
Becker,45.34399,-93.85014,942,2023,2,14,32.734,
Becker,45.34399,-93.85014,942,2023,2,15,17.561,
Becker,45.34399,-93.85014,942,2023,2,16,0.253,
Becker,45.34399,-93.85014,942,2023,2,17,5.804,
Becker,45.34399,-93.85014,942,2023,2,18,21.989,
Becker,45.34399,-93.85014,942,2023,2,19,17.144,
Becker,45.34399,-93.85014,942,2023,2,20,12.567,
Becker,45.34399,-93.85014,942,2023,2,21,1.848,
Becker,45.34399,-93.85014,942,2023,2,22,8.769,
Becker,45.34399,-93.85014,942,2023,2,23,2.946,
Becker,45.34399,-93.85014,942,2023,2,24,-7.085,
Becker,45.34399,-93.85014,942,2023,2,25,2.958,
Becker,45.34399,-93.85014,942,2023,2,26,3.268,
Becker,45.34399,-93.85014,942,2023,2,27,26.016,
Becker,45.34399,-93.85014,942,2023,2,28,17.46,
Becker,45.34399,-93.85014,942,2023,3,1,24.289,
Becker,45.34399,-93.85014,942,2023,3,2,9.958,
Becker,45.34399,-93.85014,942,2023,3,3,24.693,
Becker,45.34399,-93.85014,942,2023,3,4,19.342,
Becker,45.34399,-93.85014,942,2023,3,5,16.724,
Becker,45.34399,-93.85014,942,2023,3,6,27.509,
Becker,45.34399,-93.85014,942,2023,3,7,20.648,
Becker,45.34399,-93.85014,942,2023,3,8,24.799,
Becker,45.34399,-93.85014,942,2023,3,9,27.977,
Becker,45.34399,-93.85014,942,2023,3,10,22.277,
Becker,45.34399,-93.85014,942,2023,3,11,24.576,
Becker,45.34399,-93.85014,942,2023,3,12,23.037,
Becker,45.34399,-93.85014,942,2023,3,13,8.706,
Becker,45.34399,-93.85014,942,2023,3,14,7.748,
Becker,45.34399,-93.85014,942,2023,3,15,27.313,
Becker,45.34399,-93.85014,942,2023,3,16,26.881,
Becker,45.34399,-93.85014,942,2023,3,17,0.718,
Becker,45.34399,-93.85014,942,2023,3,18,3.946,
Becker,45.34399,-93.85014,942,2023,3,19,8.669,
Becker,45.34399,-93.85014,942,2023,3,20,13.852,
Becker,45.34399,-93.85014,942,2023,3,21,21.139,
Becker,45.34399,-93.85014,942,2023,3,22,25.739,
Becker,45.34399,-93.85014,942,2023,3,23,14.783,
Becker,45.34399,-93.85014,942,2023,3,24,14.881,
Becker,45.34399,-93.85014,942,2023,3,25,21.448,
Becker,45.34399,-93.85014,942,2023,3,26,18.148,
Becker,45.34399,-93.85014,942,2023,3,27,13.809,
Becker,45.34399,-93.85014,942,2023,3,28,8.094,
Becker,45.34399,-93.85014,942,2023,3,29,2.956,
Becker,45.34399,-93.85014,942,2023,3,30,14.908,
Becker,45.34399,-93.85014,942,2023,3,31,30.6,
Becker,45.34399,-93.85014,942,2023,4,1,18.411,
Becker,45.34399,-93.85014,942,2023,4,2,26.852,
Becker,45.34399,-93.85014,942,2023,4,3,27.442,
Becker,45.34399,-93.85014,942,2023,4,4,29.273,
Becker,45.34399,-93.85014,942,2023,4,5,22.089,
Becker,45.34399,-93.85014,942,2023,4,6,14.785,
Becker,45.34399,-93.85014,942,2023,4,7,20.356,
Becker,45.34399,-93.85014,942,2023,4,8,28.747,
Becker,45.34399,-93.85014,942,2023,4,9,32.493,
Becker,45.34399,-93.85014,942,2023,4,10,33.212,
Becker,45.34399,-93.85014,942,2023,4,11,42.907,
Becker,45.34399,-93.85014,942,2023,4,12,49.792,
Becker,45.34399,-93.85014,942,2023,4,13,43.017,
Becker,45.34399,-93.85014,942,2023,4,14,46.67,
Becker,45.34399,-93.85014,942,2023,4,15,38.508,
Becker,45.34399,-93.85014,942,2023,4,16,28.712,
Becker,45.34399,-93.85014,942,2023,4,17,25.236,
Becker,45.34399,-93.85014,942,2023,4,18,25.582,
Becker,45.34399,-93.85014,942,2023,4,19,31.547,
Becker,45.34399,-93.85014,942,2023,4,20,33.959,
Becker,45.34399,-93.85014,942,2023,4,21,29.141,
Becker,45.34399,-93.85014,942,2023,4,22,23.706,
Becker,45.34399,-93.85014,942,2023,4,23,22.968,
Becker,45.34399,-93.85014,942,2023,4,24,26.067,
Becker,45.34399,-93.85014,942,2023,4,25,21.591,
Becker,45.34399,-93.85014,942,2023,4,26,27.682,
Becker,45.34399,-93.85014,942,2023,4,27,44.452,
Becker,45.34399,-93.85014,942,2023,4,28,42.74,
Becker,45.34399,-93.85014,942,2023,4,29,32.744,
Becker,45.34399,-93.85014,942,2023,4,30,28.205,
Becker,45.34399,-93.85014,942,2023,5,1,24.404,
Becker,45.34399,-93.85014,942,2023,5,2,18.923,
Becker,45.34399,-93.85014,942,2023,5,3,25.34,
Becker,45.34399,-93.85014,942,2023,5,4,32.845,
Becker,45.34399,-93.85014,942,2023,5,5,43.424,
Becker,45.34399,-93.85014,942,2023,5,6,50.346,
Becker,45.34399,-93.85014,942,2023,5,7,50.985,
Becker,45.34399,-93.85014,942,2023,5,8,48.038,
Becker,45.34399,-93.85014,942,2023,5,9,54.974,
Becker,45.34399,-93.85014,942,2023,5,10,54.145,
Becker,45.34399,-93.85014,942,2023,5,11,56.804,
Becker,45.34399,-93.85014,942,2023,5,12,60.876,
Becker,45.34399,-93.85014,942,2023,5,13,52.239,
Becker,45.34399,-93.85014,942,2023,5,14,42.276,
Becker,45.34399,-93.85014,942,2023,5,15,44.034,
Becker,45.34399,-93.85014,942,2023,5,16,47.229,
Becker,45.34399,-93.85014,942,2023,5,17,45.681,
Becker,45.34399,-93.85014,942,2023,5,18,47.434,
Becker,45.34399,-93.85014,942,2023,5,19,38.568,
Becker,45.34399,-93.85014,942,2023,5,20,41.68,
Becker,45.34399,-93.85014,942,2023,5,21,43.405,
Becker,45.34399,-93.85014,942,2023,5,22,48.021,
Becker,45.34399,-93.85014,942,2023,5,23,49.686,
Becker,45.34399,-93.85014,942,2023,5,24,48.468,
Becker,45.34399,-93.85014,942,2023,5,25,41.573,
Becker,45.34399,-93.85014,942,2023,5,26,37.277,
Becker,45.34399,-93.85014,942,2023,5,27,37.108,
Becker,45.34399,-93.85014,942,2023,5,28,41.224,
Becker,45.34399,-93.85014,942,2023,5,29,47.588,
Becker,45.34399,-93.85014,942,2023,5,30,62.843,
Becker,45.34399,-93.85014,942,2023,5,31,60.391,
Becker,45.34399,-93.85014,942,2023,6,1,63.09,
Becker,45.34399,-93.85014,942,2023,6,2,64.575,
Becker,45.34399,-93.85014,942,2023,6,3,63.121,
Becker,45.34399,-93.85014,942,2023,6,4,61.204,
Becker,45.34399,-93.85014,942,2023,6,5,63.962,
Becker,45.34399,-93.85014,942,2023,6,6,61.029,
Becker,45.34399,-93.85014,942,2023,6,7,53.282,
Becker,45.34399,-93.85014,942,2023,6,8,47.565,
Becker,45.34399,-93.85014,942,2023,6,9,52.87,
Becker,45.34399,-93.85014,942,2023,6,10,57.249,
Becker,45.34399,-93.85014,942,2023,6,11,41.692,
Becker,45.34399,-93.85014,942,2023,6,12,46.32,
Becker,45.34399,-93.85014,942,2023,6,13,49.772,
Becker,45.34399,-93.85014,942,2023,6,14,55.705,
Becker,45.34399,-93.85014,942,2023,6,15,50.496,
Becker,45.34399,-93.85014,942,2023,6,16,48.89,
Becker,45.34399,-93.85014,942,2023,6,17,54.585,
Becker,45.34399,-93.85014,942,2023,6,18,62.637,
Becker,45.34399,-93.85014,942,2023,6,19,63.676,
Becker,45.34399,-93.85014,942,2023,6,20,59.195,
Becker,45.34399,-93.85014,942,2023,6,21,58.58,
Becker,45.34399,-93.85014,942,2023,6,22,60.766,
Becker,45.34399,-93.85014,942,2023,6,23,65.054,
Becker,45.34399,-93.85014,942,2023,6,24,63.393,
Becker,45.34399,-93.85014,942,2023,6,25,62.183,
Becker,45.34399,-93.85014,942,2023,6,26,59.004,
Becker,45.34399,-93.85014,942,2023,6,27,59.892,
Becker,45.34399,-93.85014,942,2023,6,28,63.436,
Becker,45.34399,-93.85014,942,2023,6,29,61.507,
Becker,45.34399,-93.85014,942,2023,6,30,59.837,
Becker,45.34399,-93.85014,942,2023,7,1,60.784,
Becker,45.34399,-93.85014,942,2023,7,2,61.073,
Becker,45.34399,-93.85014,942,2023,7,3,66.996,
Becker,45.34399,-93.85014,942,2023,7,4,64.867,
Becker,45.34399,-93.85014,942,2023,7,5,52.323,
Becker,45.34399,-93.85014,942,2023,7,6,47.622,
