Station Name,Latitude,Longitude,Elevation,Year,Month,Day,Dew Point,
Ottertail,46.41095,-95.57431,1356,2023,1,1,16.514,
Ottertail,46.41095,-95.57431,1356,2023,1,2,11.437,
Ottertail,46.41095,-95.57431,1356,2023,1,3,9.645,
Ottertail,46.41095,-95.57431,1356,2023,1,4,19.573,
Ottertail,46.41095,-95.57431,1356,2023,1,5,7.208,
Ottertail,46.41095,-95.57431,1356,2023,1,6,-3.897,
Ottertail,46.41095,-95.57431,1356,2023,1,7,-0.594,
Ottertail,46.41095,-95.57431,1356,2023,1,8,10.032,
Ottertail,46.41095,-95.57431,1356,2023,1,9,11.812,
Ottertail,46.41095,-95.57431,1356,2023,1,10,23.491,
Ottertail,46.41095,-95.57431,1356,2023,1,11,20.915,
Ottertail,46.41095,-95.57431,1356,2023,1,12,7.646,
Ottertail,46.41095,-95.57431,1356,2023,1,13,0.36,
Ottertail,46.41095,-95.57431,1356,2023,1,14,14.302,
Ottertail,46.41095,-95.57431,1356,2023,1,15,25.819,
Ottertail,46.41095,-95.57431,1356,2023,1,16,27.485,
Ottertail,46.41095,-95.57431,1356,2023,1,17,17.958,
Ottertail,46.41095,-95.57431,1356,2023,1,18,17.66,
Ottertail,46.41095,-95.57431,1356,2023,1,19,21.25,
Ottertail,46.41095,-95.57431,1356,2023,1,20,15.733,
Ottertail,46.41095,-95.57431,1356,2023,1,21,14.041,
Ottertail,46.41095,-95.57431,1356,2023,1,22,4.001,
Ottertail,46.41095,-95.57431,1356,2023,1,23,18.429,
Ottertail,46.41095,-95.57431,1356,2023,1,24,16.943,
Ottertail,46.41095,-95.57431,1356,2023,1,25,5.962,
Ottertail,46.41095,-95.57431,1356,2023,1,26,4.165,
Ottertail,46.41095,-95.57431,1356,2023,1,27,5.806,
Ottertail,46.41095,-95.57431,1356,2023,1,28,-16.79,
Ottertail,46.41095,-95.57431,1356,2023,1,29,-18.316,
Ottertail,46.41095,-95.57431,1356,2023,1,30,-21.315,
Ottertail,46.41095,-95.57431,1356,2023,1,31,-13.138,
Ottertail,46.41095,-95.57431,1356,2023,2,1,-2.739,
Ottertail,46.41095,-95.57431,1356,2023,2,2,-15.23,
Ottertail,46.41095,-95.57431,1356,2023,2,3,-18.7,
Ottertail,46.41095,-95.57431,1356,2023,2,4,6.479,
Ottertail,46.41095,-95.57431,1356,2023,2,5,8.696,
Ottertail,46.41095,-95.57431,1356,2023,2,6,22.571,
Ottertail,46.41095,-95.57431,1356,2023,2,7,18.114,
Ottertail,46.41095,-95.57431,1356,2023,2,8,23.358,
Ottertail,46.41095,-95.57431,1356,2023,2,9,11.855,
Ottertail,46.41095,-95.57431,1356,2023,2,10,8.14,
Ottertail,46.41095,-95.57431,1356,2023,2,11,20.128,
Ottertail,46.41095,-95.57431,1356,2023,2,12,22.605,
Ottertail,46.41095,-95.57431,1356,2023,2,13,20.286,
Ottertail,46.41095,-95.57431,1356,2023,2,14,28.66,
Ottertail,46.41095,-95.57431,1356,2023,2,15,1.34,
Ottertail,46.41095,-95.57431,1356,2023,2,16,-5.667,
Ottertail,46.41095,-95.57431,1356,2023,2,17,4.335,
Ottertail,46.41095,-95.57431,1356,2023,2,18,21.811,
Ottertail,46.41095,-95.57431,1356,2023,2,19,6.747,
Ottertail,46.41095,-95.57431,1356,2023,2,20,7.894,
Ottertail,46.41095,-95.57431,1356,2023,2,21,-5.691,
Ottertail,46.41095,-95.57431,1356,2023,2,22,-7.572,
Ottertail,46.41095,-95.57431,1356,2023,2,23,-5.594,
Ottertail,46.41095,-95.57431,1356,2023,2,24,-13.069,
Ottertail,46.41095,-95.57431,1356,2023,2,25,-2.223,
Ottertail,46.41095,-95.57431,1356,2023,2,26,1.633,
Ottertail,46.41095,-95.57431,1356,2023,2,27,21.581,
Ottertail,46.41095,-95.57431,1356,2023,2,28,13.905,
Ottertail,46.41095,-95.57431,1356,2023,3,1,15.118,
Ottertail,46.41095,-95.57431,1356,2023,3,2,6.341,
Ottertail,46.41095,-95.57431,1356,2023,3,3,20.813,
Ottertail,46.41095,-95.57431,1356,2023,3,4,13.927,
Ottertail,46.41095,-95.57431,1356,2023,3,5,11.946,
Ottertail,46.41095,-95.57431,1356,2023,3,6,14.553,
Ottertail,46.41095,-95.57431,1356,2023,3,7,8.54,
Ottertail,46.41095,-95.57431,1356,2023,3,8,26.615,
Ottertail,46.41095,-95.57431,1356,2023,3,9,26.492,
Ottertail,46.41095,-95.57431,1356,2023,3,10,18.741,
Ottertail,46.41095,-95.57431,1356,2023,3,11,21.078,
Ottertail,46.41095,-95.57431,1356,2023,3,12,18.046,
Ottertail,46.41095,-95.57431,1356,2023,3,13,7.683,
Ottertail,46.41095,-95.57431,1356,2023,3,14,11.13,
Ottertail,46.41095,-95.57431,1356,2023,3,15,23.212,
Ottertail,46.41095,-95.57431,1356,2023,3,16,16.703,
Ottertail,46.41095,-95.57431,1356,2023,3,17,-4.4,
Ottertail,46.41095,-95.57431,1356,2023,3,18,-0.715,
Ottertail,46.41095,-95.57431,1356,2023,3,19,5.442,
Ottertail,46.41095,-95.57431,1356,2023,3,20,6.661,
Ottertail,46.41095,-95.57431,1356,2023,3,21,16.11,
Ottertail,46.41095,-95.57431,1356,2023,3,22,20.483,
Ottertail,46.41095,-95.57431,1356,2023,3,23,6.656,
Ottertail,46.41095,-95.57431,1356,2023,3,24,9.827,
Ottertail,46.41095,-95.57431,1356,2023,3,25,18.171,
Ottertail,46.41095,-95.57431,1356,2023,3,26,5.564,
Ottertail,46.41095,-95.57431,1356,2023,3,27,4.744,
Ottertail,46.41095,-95.57431,1356,2023,3,28,0.899,
Ottertail,46.41095,-95.57431,1356,2023,3,29,-3.541,
Ottertail,46.41095,-95.57431,1356,2023,3,30,9.257,
Ottertail,46.41095,-95.57431,1356,2023,3,31,23.015,
Ottertail,46.41095,-95.57431,1356,2023,4,1,6.159,
Ottertail,46.41095,-95.57431,1356,2023,4,2,23.717,
Ottertail,46.41095,-95.57431,1356,2023,4,3,25.028,
Ottertail,46.41095,-95.57431,1356,2023,4,4,25.212,
Ottertail,46.41095,-95.57431,1356,2023,4,5,18.188,
Ottertail,46.41095,-95.57431,1356,2023,4,6,11.226,
Ottertail,46.41095,-95.57431,1356,2023,4,7,13.572,
Ottertail,46.41095,-95.57431,1356,2023,4,8,23.991,
Ottertail,46.41095,-95.57431,1356,2023,4,9,29.712,
Ottertail,46.41095,-95.57431,1356,2023,4,10,30.483,
Ottertail,46.41095,-95.57431,1356,2023,4,11,38.429,
Ottertail,46.41095,-95.57431,1356,2023,4,12,38.321,
Ottertail,46.41095,-95.57431,1356,2023,4,13,38.913,
Ottertail,46.41095,-95.57431,1356,2023,4,14,35.911,
Ottertail,46.41095,-95.57431,1356,2023,4,15,30.957,
Ottertail,46.41095,-95.57431,1356,2023,4,16,23.391,
Ottertail,46.41095,-95.57431,1356,2023,4,17,22.028,
Ottertail,46.41095,-95.57431,1356,2023,4,18,20.732,
Ottertail,46.41095,-95.57431,1356,2023,4,19,28.845,
Ottertail,46.41095,-95.57431,1356,2023,4,20,30.61,
Ottertail,46.41095,-95.57431,1356,2023,4,21,24.828,
Ottertail,46.41095,-95.57431,1356,2023,4,22,19.997,
Ottertail,46.41095,-95.57431,1356,2023,4,23,21.114,
Ottertail,46.41095,-95.57431,1356,2023,4,24,20.645,
Ottertail,46.41095,-95.57431,1356,2023,4,25,18.988,
Ottertail,46.41095,-95.57431,1356,2023,4,26,27.763,
Ottertail,46.41095,-95.57431,1356,2023,4,27,35.994,
Ottertail,46.41095,-95.57431,1356,2023,4,28,34.304,
Ottertail,46.41095,-95.57431,1356,2023,4,29,33.722,
Ottertail,46.41095,-95.57431,1356,2023,4,30,24.568,
Ottertail,46.41095,-95.57431,1356,2023,5,1,23.719,E
Ottertail,46.41095,-95.57431,1356,2023,5,2,21.723,
Ottertail,46.41095,-95.57431,1356,2023,5,3,29.481,
Ottertail,46.41095,-95.57431,1356,2023,5,4,32.51,
Ottertail,46.41095,-95.57431,1356,2023,5,5,37.381,
Ottertail,46.41095,-95.57431,1356,2023,5,6,45.522,
Ottertail,46.41095,-95.57431,1356,2023,5,7,48.05,
Ottertail,46.41095,-95.57431,1356,2023,5,8,46.657,
Ottertail,46.41095,-95.57431,1356,2023,5,9,47.327,
Ottertail,46.41095,-95.57431,1356,2023,5,10,53.602,
Ottertail,46.41095,-95.57431,1356,2023,5,11,54.755,
Ottertail,46.41095,-95.57431,1356,2023,5,12,56.232,
Ottertail,46.41095,-95.57431,1356,2023,5,13,48.013,
Ottertail,46.41095,-95.57431,1356,2023,5,14,31.259,
Ottertail,46.41095,-95.57431,1356,2023,5,15,41.127,
Ottertail,46.41095,-95.57431,1356,2023,5,16,44.518,
Ottertail,46.41095,-95.57431,1356,2023,5,17,45.938,
Ottertail,46.41095,-95.57431,1356,2023,5,18,44.564,
Ottertail,46.41095,-95.57431,1356,2023,5,19,36.892,
Ottertail,46.41095,-95.57431,1356,2023,5,20,37.926,
Ottertail,46.41095,-95.57431,1356,2023,5,21,39.327,
Ottertail,46.41095,-95.57431,1356,2023,5,22,44.597,
Ottertail,46.41095,-95.57431,1356,2023,5,23,49.441,
Ottertail,46.41095,-95.57431,1356,2023,5,24,44.936,
Ottertail,46.41095,-95.57431,1356,2023,5,25,43.145,
Ottertail,46.41095,-95.57431,1356,2023,5,26,40.108,
Ottertail,46.41095,-95.57431,1356,2023,5,27,32.842,
Ottertail,46.41095,-95.57431,1356,2023,5,28,38.174,
Ottertail,46.41095,-95.57431,1356,2023,5,29,50.614,
Ottertail,46.41095,-95.57431,1356,2023,5,30,60.762,
Ottertail,46.41095,-95.57431,1356,2023,5,31,59.529,
Ottertail,46.41095,-95.57431,1356,2023,6,1,60.256,
Ottertail,46.41095,-95.57431,1356,2023,6,2,62.323,
Ottertail,46.41095,-95.57431,1356,2023,6,3,61.483,
Ottertail,46.41095,-95.57431,1356,2023,6,4,59.361,
Ottertail,46.41095,-95.57431,1356,2023,6,5,61.837,
Ottertail,46.41095,-95.57431,1356,2023,6,6,61.746,
Ottertail,46.41095,-95.57431,1356,2023,6,7,57.459,
Ottertail,46.41095,-95.57431,1356,2023,6,8,52.827,
Ottertail,46.41095,-95.57431,1356,2023,6,9,55.35,
Ottertail,46.41095,-95.57431,1356,2023,6,10,55.862,
Ottertail,46.41095,-95.57431,1356,2023,6,11,43.91,
Ottertail,46.41095,-95.57431,1356,2023,6,12,46.606,
Ottertail,46.41095,-95.57431,1356,2023,6,13,50.29,
Ottertail,46.41095,-95.57431,1356,2023,6,14,56.05,
Ottertail,46.41095,-95.57431,1356,2023,6,15,49.258,
Ottertail,46.41095,-95.57431,1356,2023,6,16,46.796,
Ottertail,46.41095,-95.57431,1356,2023,6,17,58.178,
Ottertail,46.41095,-95.57431,1356,2023,6,18,61.466,
Ottertail,46.41095,-95.57431,1356,2023,6,19,62.545,
Ottertail,46.41095,-95.57431,1356,2023,6,20,61.844,
Ottertail,46.41095,-95.57431,1356,2023,6,21,59.032,
Ottertail,46.41095,-95.57431,1356,2023,6,22,62.903,
Ottertail,46.41095,-95.57431,1356,2023,6,23,63.736,
Ottertail,46.41095,-95.57431,1356,2023,6,24,62.197,
Ottertail,46.41095,-95.57431,1356,2023,6,25,59.76,
Ottertail,46.41095,-95.57431,1356,2023,6,26,57.146,
Ottertail,46.41095,-95.57431,1356,2023,6,27,57.609,
Ottertail,46.41095,-95.57431,1356,2023,6,28,61.186,
Ottertail,46.41095,-95.57431,1356,2023,6,29,60.114,
Ottertail,46.41095,-95.57431,1356,2023,6,30,59.496,
Ottertail,46.41095,-95.57431,1356,2023,7,1,57.828,
Ottertail,46.41095,-95.57431,1356,2023,7,2,61.884,
Ottertail,46.41095,-95.57431,1356,2023,7,3,58.823,
Ottertail,46.41095,-95.57431,1356,2023,7,4,58.333,
Ottertail,46.41095,-95.57431,1356,2023,7,5,48.09,
Ottertail,46.41095,-95.57431,1356,2023,7,6,47.458,
Ottertail,46.41095,-95.57431,1356,2023,7,7,53.851,
Ottertail,46.41095,-95.57431,1356,2023,7,8,48.933,
Ottertail,46.41095,-95.57431,1356,2023,7,9,58.259,
Ottertail,46.41095,-95.57431,1356,2023,7,10,50.369,
Ottertail,46.41095,-95.57431,1356,2023,7,11,48.377,
Ottertail,46.41095,-95.57431,1356,2023,7,12,53.541,
Ottertail,46.41095,-95.57431,1356,2023,7,13,58.393,
Ottertail,46.41095,-95.57431,1356,2023,7,14,58.64,
Ottertail,46.41095,-95.57431,1356,2023,7,15,52.196,
Ottertail,46.41095,-95.57431,1356,2023,7,16,49.957,
