Station Name,Latitude,Longitude,Elevation,Year,Month,Day,Dew Point
Perham,46.61049,-95.60188,1375,2022,1,1,-29.476
Perham,46.61049,-95.60188,1375,2022,1,2,-20.797
Perham,46.61049,-95.60188,1375,2022,1,3,4.001
Perham,46.61049,-95.60188,1375,2022,1,4,9.627
Perham,46.61049,-95.60188,1375,2022,1,5,-6.276
Perham,46.61049,-95.60188,1375,2022,1,6,-23.528
Perham,46.61049,-95.60188,1375,2022,1,7,-20.866
Perham,46.61049,-95.60188,1375,2022,1,8,3.697
Perham,46.61049,-95.60188,1375,2022,1,9,-17.606
Perham,46.61049,-95.60188,1375,2022,1,10,-17.708
Perham,46.61049,-95.60188,1375,2022,1,11,8.732
Perham,46.61049,-95.60188,1375,2022,1,12,22.04
Perham,46.61049,-95.60188,1375,2022,1,13,18.322
Perham,46.61049,-95.60188,1375,2022,1,14,6.679
Perham,46.61049,-95.60188,1375,2022,1,15,-6.003
Perham,46.61049,-95.60188,1375,2022,1,16,13.051
Perham,46.61049,-95.60188,1375,2022,1,17,19.281
Perham,46.61049,-95.60188,1375,2022,1,18,15.904
Perham,46.61049,-95.60188,1375,2022,1,19,-13.199
Perham,46.61049,-95.60188,1375,2022,1,20,-20.953
Perham,46.61049,-95.60188,1375,2022,1,21,3.321
Perham,46.61049,-95.60188,1375,2022,1,22,-5.703
Perham,46.61049,-95.60188,1375,2022,1,23,-10.588
Perham,46.61049,-95.60188,1375,2022,1,24,-10.016
Perham,46.61049,-95.60188,1375,2022,1,25,-21.609
Perham,46.61049,-95.60188,1375,2022,1,26,2.922
Perham,46.61049,-95.60188,1375,2022,1,27,2.169
Perham,46.61049,-95.60188,1375,2022,1,28,-4.642
Perham,46.61049,-95.60188,1375,2022,1,29,7.629
Perham,46.61049,-95.60188,1375,2022,1,30,3.163
Perham,46.61049,-95.60188,1375,2022,1,31,9.367
Perham,46.61049,-95.60188,1375,2022,2,1,3.954
Perham,46.61049,-95.60188,1375,2022,2,2,-16.302
Perham,46.61049,-95.60188,1375,2022,2,3,-23.065
Perham,46.61049,-95.60188,1375,2022,2,4,-11.583
Perham,46.61049,-95.60188,1375,2022,2,5,1.665
Perham,46.61049,-95.60188,1375,2022,2,6,-2.47
Perham,46.61049,-95.60188,1375,2022,2,7,1.753
Perham,46.61049,-95.60188,1375,2022,2,8,22.639
Perham,46.61049,-95.60188,1375,2022,2,9,17.155
Perham,46.61049,-95.60188,1375,2022,2,10,18.197
