Station Name,Latitude,Longitude,Elevation,Year,Month,Day,Dew Point,
Parkers Prairie,46.16941,-95.35602,1470,2023,1,1,18.338,
Parkers Prairie,46.16941,-95.35602,1470,2023,1,2,13.783,
Parkers Prairie,46.16941,-95.35602,1470,2023,1,3,11.801,
Parkers Prairie,46.16941,-95.35602,1470,2023,1,4,21.25,
Parkers Prairie,46.16941,-95.35602,1470,2023,1,5,8.694,
Parkers Prairie,46.16941,-95.35602,1470,2023,1,6,-0.256,
Parkers Prairie,46.16941,-95.35602,1470,2023,1,7,1.746,
Parkers Prairie,46.16941,-95.35602,1470,2023,1,8,11.253,
Parkers Prairie,46.16941,-95.35602,1470,2023,1,9,12.883,
Parkers Prairie,46.16941,-95.35602,1470,2023,1,10,24.659,
Parkers Prairie,46.16941,-95.35602,1470,2023,1,11,22.773,
Parkers Prairie,46.16941,-95.35602,1470,2023,1,12,7.773,
Parkers Prairie,46.16941,-95.35602,1470,2023,1,13,-1.823,
Parkers Prairie,46.16941,-95.35602,1470,2023,1,14,14.309,
Parkers Prairie,46.16941,-95.35602,1470,2023,1,15,26.202,
Parkers Prairie,46.16941,-95.35602,1470,2023,1,16,29.138,
Parkers Prairie,46.16941,-95.35602,1470,2023,1,17,21.168,
Parkers Prairie,46.16941,-95.35602,1470,2023,1,18,19.952,
Parkers Prairie,46.16941,-95.35602,1470,2023,1,19,22.917,
Parkers Prairie,46.16941,-95.35602,1470,2023,1,20,16.701,
Parkers Prairie,46.16941,-95.35602,1470,2023,1,21,16.365,
Parkers Prairie,46.16941,-95.35602,1470,2023,1,22,6.73,
Parkers Prairie,46.16941,-95.35602,1470,2023,1,23,18.325,
Parkers Prairie,46.16941,-95.35602,1470,2023,1,24,16.735,
Parkers Prairie,46.16941,-95.35602,1470,2023,1,25,8.94,
Parkers Prairie,46.16941,-95.35602,1470,2023,1,26,4.738,
Parkers Prairie,46.16941,-95.35602,1470,2023,1,27,7.582,
Parkers Prairie,46.16941,-95.35602,1470,2023,1,28,-15.19,
Parkers Prairie,46.16941,-95.35602,1470,2023,1,29,-14.429,
Parkers Prairie,46.16941,-95.35602,1470,2023,1,30,-19.692,
Parkers Prairie,46.16941,-95.35602,1470,2023,1,31,-12.347,
Parkers Prairie,46.16941,-95.35602,1470,2023,2,1,-1.573,
Parkers Prairie,46.16941,-95.35602,1470,2023,2,2,-12.679,
Parkers Prairie,46.16941,-95.35602,1470,2023,2,3,-17.303,
Parkers Prairie,46.16941,-95.35602,1470,2023,2,4,7.947,
Parkers Prairie,46.16941,-95.35602,1470,2023,2,5,10.871,
Parkers Prairie,46.16941,-95.35602,1470,2023,2,6,22.131,
Parkers Prairie,46.16941,-95.35602,1470,2023,2,7,20.566,
Parkers Prairie,46.16941,-95.35602,1470,2023,2,8,23.848,
Parkers Prairie,46.16941,-95.35602,1470,2023,2,9,13.571,
Parkers Prairie,46.16941,-95.35602,1470,2023,2,10,8.895,
Parkers Prairie,46.16941,-95.35602,1470,2023,2,11,21.244,
Parkers Prairie,46.16941,-95.35602,1470,2023,2,12,24.316,
Parkers Prairie,46.16941,-95.35602,1470,2023,2,13,22.459,
Parkers Prairie,46.16941,-95.35602,1470,2023,2,14,28.989,
Parkers Prairie,46.16941,-95.35602,1470,2023,2,15,6.018,
Parkers Prairie,46.16941,-95.35602,1470,2023,2,16,-3.907,
Parkers Prairie,46.16941,-95.35602,1470,2023,2,17,5.093,
Parkers Prairie,46.16941,-95.35602,1470,2023,2,18,22.405,
Parkers Prairie,46.16941,-95.35602,1470,2023,2,19,10.516,
Parkers Prairie,46.16941,-95.35602,1470,2023,2,20,9.026,
Parkers Prairie,46.16941,-95.35602,1470,2023,2,21,-3.821,
Parkers Prairie,46.16941,-95.35602,1470,2023,2,22,-3.434,
Parkers Prairie,46.16941,-95.35602,1470,2023,2,23,-3.929,
Parkers Prairie,46.16941,-95.35602,1470,2023,2,24,-12.072,
Parkers Prairie,46.16941,-95.35602,1470,2023,2,25,-1.708,
Parkers Prairie,46.16941,-95.35602,1470,2023,2,26,2.863,
Parkers Prairie,46.16941,-95.35602,1470,2023,2,27,23.102,
Parkers Prairie,46.16941,-95.35602,1470,2023,2,28,14.069,
Parkers Prairie,46.16941,-95.35602,1470,2023,3,1,16.52,
Parkers Prairie,46.16941,-95.35602,1470,2023,3,2,8.831,
Parkers Prairie,46.16941,-95.35602,1470,2023,3,3,23.04,
