Station Name,Latitude,Longitude,Elevation,Year,Month,Day,Dew Point
Hastings,44.68768,-92.85985,817,2022,1,1,-14.3
Hastings,44.68768,-92.85985,817,2022,1,2,-15.6
Hastings,44.68768,-92.85985,817,2022,1,3,5.1
Hastings,44.68768,-92.85985,817,2022,1,4,19.3
Hastings,44.68768,-92.85985,817,2022,1,5,5.7
Hastings,44.68768,-92.85985,817,2022,1,6,-11.4
Hastings,44.68768,-92.85985,817,2022,1,7,-14.2
Hastings,44.68768,-92.85985,817,2022,1,8,12.7
Hastings,44.68768,-92.85985,817,2022,1,9,-9.1
Hastings,44.68768,-92.85985,817,2022,1,10,-12.4
Hastings,44.68768,-92.85985,817,2022,1,11,11.9
Hastings,44.68768,-92.85985,817,2022,1,12,26
Hastings,44.68768,-92.85985,817,2022,1,13,24.7
Hastings,44.68768,-92.85985,817,2022,1,14,12.7
Hastings,44.68768,-92.85985,817,2022,1,15,-3.4
Hastings,44.68768,-92.85985,817,2022,1,16,11.1
Hastings,44.68768,-92.85985,817,2022,1,17,18.9
Hastings,44.68768,-92.85985,817,2022,1,18,22.3
Hastings,44.68768,-92.85985,817,2022,1,19,-6.6
Hastings,44.68768,-92.85985,817,2022,1,20,-16.4
Hastings,44.68768,-92.85985,817,2022,1,21,-6.4
Hastings,44.68768,-92.85985,817,2022,1,22,5.7
Hastings,44.68768,-92.85985,817,2022,1,23,-6.3
Hastings,44.68768,-92.85985,817,2022,1,24,-1.4
Hastings,44.68768,-92.85985,817,2022,1,25,-17.2
Hastings,44.68768,-92.85985,817,2022,1,26,-6.1
Hastings,44.68768,-92.85985,817,2022,1,27,12.8
Hastings,44.68768,-92.85985,817,2022,1,28,-9
Hastings,44.68768,-92.85985,817,2022,1,29,6.8
Hastings,44.68768,-92.85985,817,2022,1,30,8.9
Hastings,44.68768,-92.85985,817,2022,1,31,14.1
Hastings,44.68768,-92.85985,817,2022,2,1,10.8
Hastings,44.68768,-92.85985,817,2022,2,2,-8.7
Hastings,44.68768,-92.85985,817,2022,2,3,-16.2
Hastings,44.68768,-92.85985,817,2022,2,4,-8.2
Hastings,44.68768,-92.85985,817,2022,2,5,2.6
Hastings,44.68768,-92.85985,817,2022,2,6,11.5
Hastings,44.68768,-92.85985,817,2022,2,7,-1.2
Hastings,44.68768,-92.85985,817,2022,2,8,19.7
Hastings,44.68768,-92.85985,817,2022,2,9,25.1
Hastings,44.68768,-92.85985,817,2022,2,10,18.3
Hastings,44.68768,-92.85985,817,2022,2,11,15.8
Hastings,44.68768,-92.85985,817,2022,2,12,-8.1
Hastings,44.68768,-92.85985,817,2022,2,13,-6.5
Hastings,44.68768,-92.85985,817,2022,2,14,1
Hastings,44.68768,-92.85985,817,2022,2,15,12.8
Hastings,44.68768,-92.85985,817,2022,2,16,16.1
Hastings,44.68768,-92.85985,817,2022,2,17,-7.2
Hastings,44.68768,-92.85985,817,2022,2,18,2.9
Hastings,44.68768,-92.85985,817,2022,2,19,-0.5
Hastings,44.68768,-92.85985,817,2022,2,20,22.1
Hastings,44.68768,-92.85985,817,2022,2,21,15.3
Hastings,44.68768,-92.85985,817,2022,2,22,4.8
Hastings,44.68768,-92.85985,817,2022,2,23,-7.8
Hastings,44.68768,-92.85985,817,2022,2,24,-3
Hastings,44.68768,-92.85985,817,2022,2,25,-1.4
Hastings,44.68768,-92.85985,817,2022,2,26,7.3
Hastings,44.68768,-92.85985,817,2022,2,27,14.5
Hastings,44.68768,-92.85985,817,2022,2,28,24
Hastings,44.68768,-92.85985,817,2022,3,1,24.5
Hastings,44.68768,-92.85985,817,2022,3,2,19.7
Hastings,44.68768,-92.85985,817,2022,3,3,4.4
Hastings,44.68768,-92.85985,817,2022,3,4,13.6
Hastings,44.68768,-92.85985,817,2022,3,5,32.3
Hastings,44.68768,-92.85985,817,2022,3,6,23.3
Hastings,44.68768,-92.85985,817,2022,3,7,14.7
Hastings,44.68768,-92.85985,817,2022,3,8,19.9
Hastings,44.68768,-92.85985,817,2022,3,9,5.7
Hastings,44.68768,-92.85985,817,2022,3,10,6.2
Hastings,44.68768,-92.85985,817,2022,3,11,-1.3
Hastings,44.68768,-92.85985,817,2022,3,12,1
Hastings,44.68768,-92.85985,817,2022,3,13,24.9
Hastings,44.68768,-92.85985,817,2022,3,14,29.9
Hastings,44.68768,-92.85985,817,2022,3,15,32.1
Hastings,44.68768,-92.85985,817,2022,3,16,36.7
Hastings,44.68768,-92.85985,817,2022,3,17,33.7
Hastings,44.68768,-92.85985,817,2022,3,18,30.6
Hastings,44.68768,-92.85985,817,2022,3,19,30.2
Hastings,44.68768,-92.85985,817,2022,3,20,32.9
Hastings,44.68768,-92.85985,817,2022,3,21,36.9
Hastings,44.68768,-92.85985,817,2022,3,22,37.2
Hastings,44.68768,-92.85985,817,2022,3,23,32.1
Hastings,44.68768,-92.85985,817,2022,3,24,31.5
Hastings,44.68768,-92.85985,817,2022,3,25,26.1
Hastings,44.68768,-92.85985,817,2022,3,26,7.1
Hastings,44.68768,-92.85985,817,2022,3,27,2
Hastings,44.68768,-92.85985,817,2022,3,28,9.2
Hastings,44.68768,-92.85985,817,2022,3,29,18.6
Hastings,44.68768,-92.85985,817,2022,3,30,30.9
Hastings,44.68768,-92.85985,817,2022,3,31,24.3
Hastings,44.68768,-92.85985,817,2022,4,1,27.2
Hastings,44.68768,-92.85985,817,2022,4,2,31.5
Hastings,44.68768,-92.85985,817,2022,4,3,39.4
Hastings,44.68768,-92.85985,817,2022,4,4,32.6
Hastings,44.68768,-92.85985,817,2022,4,5,36.2
Hastings,44.68768,-92.85985,817,2022,4,6,34.1
Hastings,44.68768,-92.85985,817,2022,4,7,30.8
Hastings,44.68768,-92.85985,817,2022,4,8,24.5
Hastings,44.68768,-92.85985,817,2022,4,9,22.4
Hastings,44.68768,-92.85985,817,2022,4,10,30.4
Hastings,44.68768,-92.85985,817,2022,4,11,33.4
Hastings,44.68768,-92.85985,817,2022,4,12,36.3
Hastings,44.68768,-92.85985,817,2022,4,13,34.4
Hastings,44.68768,-92.85985,817,2022,4,14,21
Hastings,44.68768,-92.85985,817,2022,4,15,16.2
Hastings,44.68768,-92.85985,817,2022,4,16,18.2
Hastings,44.68768,-92.85985,817,2022,4,17,26.2
Hastings,44.68768,-92.85985,817,2022,4,18,25
Hastings,44.68768,-92.85985,817,2022,4,19,22.3
Hastings,44.68768,-92.85985,817,2022,4,20,35.8
Hastings,44.68768,-92.85985,817,2022,4,21,36.1
Hastings,44.68768,-92.85985,817,2022,4,22,42.7
Hastings,44.68768,-92.85985,817,2022,4,23,55.9
Hastings,44.68768,-92.85985,817,2022,4,24,35.2
Hastings,44.68768,-92.85985,817,2022,4,25,26.8
Hastings,44.68768,-92.85985,817,2022,4,26,21.5
Hastings,44.68768,-92.85985,817,2022,4,27,21.3
Hastings,44.68768,-92.85985,817,2022,4,28,30
Hastings,44.68768,-92.85985,817,2022,4,29,43.2
Hastings,44.68768,-92.85985,817,2022,4,30,48
Hastings,44.68768,-92.85985,817,2022,5,1,42.8
Hastings,44.68768,-92.85985,817,2022,5,2,36
Hastings,44.68768,-92.85985,817,2022,5,3,36.4
Hastings,44.68768,-92.85985,817,2022,5,4,37.5
Hastings,44.68768,-92.85985,817,2022,5,5,41.9
Hastings,44.68768,-92.85985,817,2022,5,6,40.7
Hastings,44.68768,-92.85985,817,2022,5,7,39
Hastings,44.68768,-92.85985,817,2022,5,8,43.9
Hastings,44.68768,-92.85985,817,2022,5,9,56.6
Hastings,44.68768,-92.85985,817,2022,5,10,51.4
Hastings,44.68768,-92.85985,817,2022,5,11,59.4
Hastings,44.68768,-92.85985,817,2022,5,12,67
Hastings,44.68768,-92.85985,817,2022,5,13,54.3
Hastings,44.68768,-92.85985,817,2022,5,14,47.8
